gene	kog_id	kog_evalue	kog_description
TRINITY_DN3229_c0_g1_i3	At1g76510	2.4e-98	At1g76510
TRINITY_DN4001_c0_g1_i4	At5g42080	7.1e-305	At5g42080
TRINITY_DN6240_c0_g2_i3	AtCh022	8.8e-21	AtCh022
TRINITY_DN10529_c0_g1_i2	At5g65820	1.7e-104	At5g65820
TRINITY_DN14519_c0_g2_i3	At3g13690	6.3e-277	At3g13690
TRINITY_DN4176_c0_g2_i1	At1g55270	2.8e-144	At1g55270
TRINITY_DN5277_c0_g1_i6	At1g10560	2.5e-100	At1g10560
TRINITY_DN5786_c0_g1_i1	At3g56660	4.8e-67	At3g56660
TRINITY_DN11383_c0_g1_i1	At3g08760	2.9e-133	At3g08760
TRINITY_DN20923_c0_g2_i2	At1g16650	4.0e-74	At1g16650
TRINITY_DN20923_c0_g2_i2	At1g16650	5.1e-61	At1g16650
TRINITY_DN20923_c0_g2_i2	At1g16650	2.3e-08	At1g16650
TRINITY_DN26009_c0_g2_i2	At1g47860_1	2.4e-50	At1g47860_1
TRINITY_DN3627_c0_g1_i1	At3g29270	6.9e-66	At3g29270
TRINITY_DN4306_c0_g1_i4	At3g55990	7.0e-151	At3g55990
TRINITY_DN4306_c0_g1_i4	At3g55990	5.2e-05	At3g55990
TRINITY_DN5423_c3_g1_i1	At5g59570	4.5e-49	At5g59570
TRINITY_DN7665_c0_g1_i2	At5g26760	3.1e-90	At5g26760
TRINITY_DN9109_c0_g1_i2	At3g08970	7.7e-142	At3g08970
TRINITY_DN2059_c0_g1_i6	At4g24620	1.2e-280	At4g24620
TRINITY_DN25020_c0_g1_i4	At3g56160	1.8e-53	At3g56160
TRINITY_DN32001_c0_g2_i5	At5g29000	1.1e-34	At5g29000
TRINITY_DN393_c0_g1_i7	At5g01460	1.1e-223	At5g01460
TRINITY_DN450_c0_g1_i8	At4g14220	1.3e-11	At4g14220
TRINITY_DN450_c0_g1_i8	At4g14220	1.7e-08	At4g14220
TRINITY_DN499_c0_g1_i2	At3g10770	3.8e-32	At3g10770
TRINITY_DN5732_c0_g2_i3	At3g55260	3.8e-197	At3g55260
TRINITY_DN8909_c0_g1_i3	At5g43920	1.2e-118	At5g43920
TRINITY_DN8909_c0_g1_i3	At5g43920	3.8e-16	At5g43920
TRINITY_DN10808_c0_g2_i1	At4g30160	7.4e-68	At4g30160
TRINITY_DN8244_c0_g2_i7	At3g59830	2.9e-64	At3g59830
TRINITY_DN8244_c0_g2_i7	At3g59830	1.0e-40	At3g59830
TRINITY_DN8553_c0_g1_i3	At5g13400	5.3e-268	At5g13400
TRINITY_DN11058_c0_g1_i3	At5g66380	1.1e-106	At5g66380
TRINITY_DN12631_c0_g1_i2	At5g40410	4.8e-83	At5g40410
TRINITY_DN2274_c0_g1_i6	At5g39890	1.2e-65	At5g39890
TRINITY_DN2971_c0_g1_i6	At1g80000	4.5e-33	At1g80000
TRINITY_DN4201_c1_g1_i13	At3g50560	2.8e-27	At3g50560
TRINITY_DN4201_c1_g1_i13	At3g50560	2.8e-27	At3g50560
TRINITY_DN4201_c1_g1_i13	At3g50560	3.8e-24	At3g50560
TRINITY_DN4201_c1_g1_i13	At3g50560	1.4e-10	At3g50560
TRINITY_DN5195_c0_g1_i1	At1g73720	3.8e-181	At1g73720
TRINITY_DN5496_c0_g1_i2	At4g38060	2.5e-07	At4g38060
TRINITY_DN7425_c0_g2_i10	At1g52080	1.4e-47	At1g52080
TRINITY_DN20267_c0_g3_i4	At2g46200	4.6e-46	At2g46200
TRINITY_DN3011_c0_g1_i2	At5g02030	3.4e-41	At5g02030
TRINITY_DN3561_c0_g1_i1	At5g25510	6.0e-187	At5g25510
TRINITY_DN15659_c0_g1_i3	At5g54630	9.0e-82	At5g54630
TRINITY_DN15659_c0_g1_i3	At5g54630	1.0e-45	At5g54630
TRINITY_DN18739_c0_g1_i3	At4g01100	1.9e-103	At4g01100
TRINITY_DN18739_c0_g1_i3	At4g01100	2.7e-54	At4g01100
TRINITY_DN2125_c0_g1_i12	At2g20570	1.2e-38	At2g20570
TRINITY_DN2125_c0_g1_i12	At2g20570	3.8e-24	At2g20570
TRINITY_DN29572_c0_g1_i1	At1g78770	2.1e-208	At1g78770
TRINITY_DN3048_c0_g1_i5	At2g12400	3.5e-78	At2g12400
TRINITY_DN3281_c0_g3_i1	At4g13430	2.9e-234	At4g13430
TRINITY_DN4017_c0_g2_i3	At2g02040	2.7e-134	At2g02040
TRINITY_DN5116_c1_g1_i15	At1g33540	1.7e-77	At1g33540
TRINITY_DN5116_c1_g1_i15	At1g33540	1.4e-26	At1g33540
TRINITY_DN13552_c0_g3_i2	At3g61790	4.6e-102	At3g61790
TRINITY_DN2480_c0_g1_i5	At1g12370	2.7e-131	At1g12370
TRINITY_DN2480_c0_g1_i5	At1g12370	8.2e-59	At1g12370
TRINITY_DN28741_c0_g1_i1	At3g18040	6.8e-223	At3g18040
TRINITY_DN2912_c0_g2_i7	At3g04460	1.6e-67	At3g04460
TRINITY_DN2912_c0_g2_i7	At3g04460	1.2e-20	At3g04460
TRINITY_DN2912_c0_g2_i7	At3g04460	9.2e-10	At3g04460
TRINITY_DN2912_c0_g2_i7	At3g04460	1.5e-04	At3g04460
TRINITY_DN562_c0_g1_i6	At1g76150	1.4e-63	At1g76150
TRINITY_DN11887_c1_g1_i6	At3g46610	6.0e-86	At3g46610
TRINITY_DN12403_c0_g2_i1	At5g10290	7.9e-163	At5g10290
TRINITY_DN3941_c0_g1_i1	At5g57740	2.1e-123	At5g57740
TRINITY_DN5635_c0_g1_i1	At1g14350	4.6e-70	At1g14350
TRINITY_DN7810_c0_g1_i6	At5g65500	7.9e-54	At5g65500
TRINITY_DN1843_c0_g1_i4	At1g71090	2.7e-171	At1g71090
TRINITY_DN3047_c0_g1_i2	At3g10230	3.1e-223	At3g10230
TRINITY_DN426_c1_g3_i1	At3g23660	3.6e-131	At3g23660
TRINITY_DN4498_c0_g2_i1	At4g17140	1.8e-130	At4g17140
TRINITY_DN569_c1_g1_i9	At5g11480	1.4e-114	At5g11480
TRINITY_DN10664_c0_g1_i4	At5g55220	5.2e-82	At5g55220
TRINITY_DN10664_c0_g1_i4	At5g55220	3.1e-66	At5g55220
TRINITY_DN1861_c0_g1_i1	YGR252w	1.1e-90	YGR252w
TRINITY_DN2462_c0_g1_i9	At1g30270	5.0e-157	At1g30270
TRINITY_DN2517_c1_g1_i1	At5g04060	3.6e-240	At5g04060
TRINITY_DN3381_c0_g1_i1	At2g17250	1.4e-71	At2g17250
TRINITY_DN6310_c0_g1_i3	At1g26460	1.3e-186	At1g26460
TRINITY_DN1826_c0_g1_i3	At5g08500	2.1e-256	At5g08500
TRINITY_DN19423_c0_g1_i4	At5g37580	2.1e-30	At5g37580
TRINITY_DN2418_c0_g2_i3	At4g33940_2	4.6e-94	At4g33940_2
TRINITY_DN2467_c0_g2_i2	At5g07100	6.5e-40	At5g07100
TRINITY_DN2467_c0_g2_i2	At5g07100	1.2e-14	At5g07100
TRINITY_DN2467_c0_g2_i2	At5g07100	5.7e-12	At5g07100
TRINITY_DN5795_c0_g1_i1	At4g14590	1.4e-103	At4g14590
TRINITY_DN8812_c0_g1_i5	At4g21120	1.3e-184	At4g21120
TRINITY_DN8812_c0_g1_i5	At4g21120	6.1e-30	At4g21120
TRINITY_DN11484_c0_g1_i6	At3g48990	1.6e-155	At3g48990
TRINITY_DN31988_c0_g1_i1	At3g01180	9.3e-188	At3g01180
TRINITY_DN4024_c0_g1_i1	At4g04770	9.8e-222	At4g04770
TRINITY_DN8281_c0_g1_i12	At5g05140	6.7e-61	At5g05140
TRINITY_DN15029_c0_g1_i1	At1g76660	2.8e-91	At1g76660
TRINITY_DN15949_c0_g1_i1	At5g15280	9.3e-79	At5g15280
TRINITY_DN31341_c0_g1_i2	At1g73020	3.0e-138	At1g73020
TRINITY_DN4453_c0_g4_i1	At5g51550	3.2e-124	At5g51550
TRINITY_DN457_c0_g1_i7	At5g26751	8.1e-176	At5g26751
TRINITY_DN457_c0_g1_i7	At5g26751	1.1e-20	At5g26751
TRINITY_DN93_c0_g1_i5	At1g48850	2.6e-174	At1g48850
TRINITY_DN11038_c1_g2_i5	At1g63430	1.4e-127	At1g63430
TRINITY_DN11038_c1_g2_i5	At1g63430	5.5e-15	At1g63430
TRINITY_DN13928_c0_g1_i7	At2g22370	2.2e-88	At2g22370
TRINITY_DN7946_c0_g1_i1	At2g37710	2.7e-22	At2g37710
TRINITY_DN15005_c0_g1_i9	At4g35580	1.4e-55	At4g35580
TRINITY_DN1654_c1_g2_i1	At5g23300	2.8e-192	At5g23300
TRINITY_DN1938_c0_g1_i2	At4g09830	1.0e-37	At4g09830
TRINITY_DN2513_c0_g1_i5	At3g06550	2.6e-158	At3g06550
TRINITY_DN3681_c0_g2_i2	At5g07300	1.5e-124	At5g07300
TRINITY_DN3681_c0_g2_i2	At5g07300	2.6e-57	At5g07300
TRINITY_DN42138_c0_g1_i9	At2g25860	1.7e-72	At2g25860
TRINITY_DN6927_c0_g1_i15	At5g05350	1.3e-109	At5g05350
TRINITY_DN835_c0_g1_i3	7294287	1.7e-88	7294287
TRINITY_DN835_c0_g1_i3	7294287	4.8e-19	7294287
TRINITY_DN11195_c0_g1_i1	At5g55920	8.4e-165	At5g55920
TRINITY_DN18435_c0_g1_i2	At3g24550	2.4e-172	At3g24550
TRINITY_DN2635_c0_g1_i1	At5g49820	2.0e-121	At5g49820
TRINITY_DN2635_c0_g1_i1	At5g49820	3.3e-36	At5g49820
TRINITY_DN3195_c0_g2_i1	At1g67680	8.7e-162	At1g67680
TRINITY_DN3970_c0_g1_i1	At1g73470	1.6e-70	At1g73470
TRINITY_DN10872_c0_g1_i5	At3g20050	7.3e-201	At3g20050
TRINITY_DN10872_c0_g1_i5	At3g20050	2.0e-57	At3g20050
TRINITY_DN11983_c0_g1_i2	At1g05470	1.8e-58	At1g05470
TRINITY_DN12864_c0_g1_i1	At1g80150	7.6e-57	At1g80150
TRINITY_DN1519_c0_g1_i1	At5g09400	5.9e-259	At5g09400
TRINITY_DN2945_c0_g1_i2	At1g72090	1.0e-223	At1g72090
TRINITY_DN7894_c1_g1_i1	At3g29775	1.6e-123	At3g29775
TRINITY_DN14519_c0_g2_i2	At3g13690	6.5e-274	At3g13690
TRINITY_DN2151_c0_g1_i1	At1g28520	2.8e-144	At1g28520
TRINITY_DN2206_c0_g2_i1	At2g43710	5.1e-178	At2g43710
TRINITY_DN5174_c0_g1_i4	At1g18190	1.4e-71	At1g18190
TRINITY_DN8180_c0_g1_i12	At5g45200	1.3e-08	At5g45200
TRINITY_DN9665_c0_g1_i2	At4g13510	1.6e-208	At4g13510
TRINITY_DN10512_c0_g2_i4	At5g49150	5.5e-148	At5g49150
TRINITY_DN5369_c0_g1_i2	At5g10530	1.2e-147	At5g10530
TRINITY_DN5612_c0_g1_i10	At2g42810	6.6e-202	At2g42810
TRINITY_DN9852_c0_g1_i2	At1g61350	1.9e-124	At1g61350
TRINITY_DN11311_c0_g1_i4	At2g18330_2	6.8e-191	At2g18330_2
TRINITY_DN17059_c0_g2_i3	At5g02110	2.0e-25	At5g02110
TRINITY_DN2619_c1_g1_i5	At2g17990	5.5e-47	At2g17990
TRINITY_DN27812_c0_g1_i2	At5g40520	2.8e-27	At5g40520
TRINITY_DN8664_c0_g1_i1	At4g02780	2.0e-20	At4g02780
TRINITY_DN989_c0_g1_i6	At2g46950	3.2e-87	At2g46950
TRINITY_DN989_c0_g1_i6	At2g46950	5.6e-52	At2g46950
TRINITY_DN1365_c0_g1_i2	At3g49590	1.4e-82	At3g49590
TRINITY_DN1402_c1_g1_i1	At3g60170	4.9e-189	At3g60170
TRINITY_DN24687_c0_g2_i2	At1g71720	7.9e-131	At1g71720
TRINITY_DN4198_c0_g1_i2	At2g41530	2.2e-133	At2g41530
TRINITY_DN53698_c0_g1_i3	At2g35540	8.9e-66	At2g35540
TRINITY_DN623_c0_g1_i1	At1g34190	1.7e-72	At1g34190
TRINITY_DN6884_c0_g2_i7	At1g36370	7.7e-235	At1g36370
TRINITY_DN9674_c1_g1_i3	At1g14670	2.9e-218	At1g14670
TRINITY_DN9674_c1_g1_i3	At1g14670	2.2e-16	At1g14670
TRINITY_DN1184_c0_g1_i1	At1g76490	1.2e-211	At1g76490
TRINITY_DN1663_c0_g1_i3	At2g35320	2.0e-57	At2g35320
TRINITY_DN1663_c0_g1_i3	At2g35320	2.5e-28	At2g35320
TRINITY_DN49_c2_g2_i4	At4g10570	3.4e-105	At4g10570
TRINITY_DN6754_c0_g2_i9	At1g32200	3.6e-115	At1g32200
TRINITY_DN6754_c0_g2_i9	At1g32200	1.1e-20	At1g32200
TRINITY_DN7715_c0_g1_i3	At5g58440	9.6e-185	At5g58440
TRINITY_DN16558_c0_g2_i1	At5g64440	1.2e-222	At5g64440
TRINITY_DN2465_c0_g1_i6	At1g07180	1.7e-173	At1g07180
TRINITY_DN2465_c0_g1_i6	At1g07180	2.8e-19	At1g07180
TRINITY_DN5406_c0_g1_i13	At5g28370	5.7e-20	At5g28370
TRINITY_DN5560_c0_g2_i1	At2g41500	2.0e-65	At2g41500
TRINITY_DN6533_c0_g1_i1	At1g79620	1.3e-168	At1g79620
TRINITY_DN1398_c1_g1_i3	At3g12360	1.4e-124	At3g12360
TRINITY_DN6928_c0_g1_i1	At3g60190	1.7e-290	At3g60190
TRINITY_DN105_c0_g1_i7	At2g35940	1.4e-79	At2g35940
TRINITY_DN14230_c0_g1_i2	At1g01580	8.6e-210	At1g01580
TRINITY_DN20146_c0_g2_i3	At1g09680	1.8e-18	At1g09680
TRINITY_DN4442_c0_g1_i3	At2g32040	1.4e-167	At2g32040
TRINITY_DN4442_c0_g1_i3	At2g32040	7.7e-09	At2g32040
TRINITY_DN5174_c0_g1_i7	At1g18190	6.4e-64	At1g18190
TRINITY_DN173_c0_g1_i1	At1g60900	2.1e-179	At1g60900
TRINITY_DN31094_c0_g2_i1	At1g11260	7.8e-195	At1g11260
TRINITY_DN4611_c0_g1_i5	At2g37990	7.7e-94	At2g37990
TRINITY_DN1271_c0_g1_i2	At4g09570	3.9e-186	At4g09570
TRINITY_DN24454_c0_g1_i3	At2g32640	2.5e-153	At2g32640
TRINITY_DN3125_c0_g1_i3	At4g13020	2.0e-113	At4g13020
TRINITY_DN3125_c0_g1_i3	At4g13020	7.4e-20	At4g13020
TRINITY_DN470_c0_g1_i4	At4g02940	2.7e-107	At4g02940
TRINITY_DN17123_c0_g1_i17	At3g53570	2.0e-49	At3g53570
TRINITY_DN27774_c0_g2_i1	At5g04780_1	5.5e-100	At5g04780_1
TRINITY_DN3523_c0_g1_i1	At5g17530	4.5e-235	At5g17530
TRINITY_DN5910_c0_g1_i2	At5g59250	9.9e-174	At5g59250
TRINITY_DN7210_c0_g2_i2	At4g10990_1	7.2e-15	At4g10990_1
TRINITY_DN9846_c0_g1_i3	At1g29880	8.6e-186	At1g29880
TRINITY_DN18549_c0_g3_i1	At2g20830_2	4.5e-17	At2g20830_2
TRINITY_DN21_c0_g3_i1	At4g01070	3.4e-134	At4g01070
TRINITY_DN10119_c0_g1_i6	At5g49460	0.0e+00	At5g49460
TRINITY_DN1161_c0_g1_i2	At1g68100	2.4e-63	At1g68100
TRINITY_DN13942_c0_g1_i4	At1g72480	3.0e-146	At1g72480
TRINITY_DN21_c0_g1_i6	At3g16520	6.1e-99	At3g16520
TRINITY_DN21_c0_g1_i6	At3g16520	1.1e-26	At3g16520
TRINITY_DN484_c1_g1_i6	At5g42250	1.0e-61	At5g42250
TRINITY_DN5267_c0_g1_i1	At5g45340	1.1e-193	At5g45340
TRINITY_DN1068_c0_g1_i2	At4g34480	3.1e-119	At4g34480
TRINITY_DN1525_c0_g1_i1	At4g29910	9.3e-132	At4g29910
TRINITY_DN10244_c0_g2_i1	At4g14820	1.7e-178	At4g14820
TRINITY_DN4269_c0_g1_i2	At5g51690	1.3e-165	At5g51690
TRINITY_DN6382_c0_g1_i3	At2g36760	7.4e-121	At2g36760
TRINITY_DN12421_c0_g2_i15	At2g46420	4.9e-80	At2g46420
TRINITY_DN15688_c0_g1_i1	At1g56310	2.4e-164	At1g56310
TRINITY_DN17369_c0_g1_i1	At1g19870	5.7e-20	At1g19870
TRINITY_DN3702_c0_g1_i4	At5g38600	5.2e-58	At5g38600
TRINITY_DN4878_c0_g1_i1	At1g03530	5.1e-53	At1g03530
TRINITY_DN5607_c0_g1_i6	At2g41510	3.3e-153	At2g41510
TRINITY_DN5607_c0_g1_i6	At2g41510	4.3e-28	At2g41510
TRINITY_DN2082_c0_g1_i2	At3g05030	3.8e-226	At3g05030
TRINITY_DN2694_c0_g1_i15	At1g15080	3.6e-83	At1g15080
TRINITY_DN37651_c0_g1_i2	At1g21200	6.4e-72	At1g21200
TRINITY_DN4475_c0_g1_i4	At5g52590	7.6e-158	At5g52590
TRINITY_DN7483_c0_g1_i12	At3g24530	1.0e-133	At3g24530
TRINITY_DN11839_c0_g1_i2	At2g46850	7.4e-105	At2g46850
TRINITY_DN37_c1_g1_i1	At2g34980	1.7e-96	At2g34980
TRINITY_DN6015_c0_g3_i4	At3g16950	6.9e-228	At3g16950
TRINITY_DN6836_c0_g1_i1	At2g45720	1.4e-106	At2g45720
TRINITY_DN8905_c1_g1_i1	At3g13690	2.5e-137	At3g13690
TRINITY_DN11226_c0_g1_i2	At5g39450	2.7e-131	At5g39450
TRINITY_DN1192_c0_g1_i4	At5g10840	3.2e-289	At5g10840
TRINITY_DN12862_c0_g1_i1	At1g42670_1	4.5e-09	At1g42670_1
TRINITY_DN16227_c0_g1_i1	At3g25430	2.5e-137	At3g25430
TRINITY_DN1910_c0_g1_i1	At3g62200	5.5e-100	At3g62200
TRINITY_DN22825_c0_g4_i2	At3g16360	2.4e-39	At3g16360
TRINITY_DN2853_c0_g1_i3	At2g33040	7.8e-62	At2g33040
TRINITY_DN2853_c0_g1_i3	At2g33040	2.6e-57	At2g33040
TRINITY_DN3556_c0_g2_i2	At5g58320	3.2e-39	At5g58320
TRINITY_DN8196_c0_g1_i1	At3g10740	5.3e-244	At3g10740
TRINITY_DN2288_c1_g1_i1	At2g04280	1.4e-207	At2g04280
TRINITY_DN5504_c0_g2_i1	At1g64720	7.7e-118	At1g64720
TRINITY_DN20276_c0_g1_i2	At5g10360	3.6e-75	At5g10360
TRINITY_DN20276_c0_g1_i2	At5g10360	1.5e-17	At5g10360
TRINITY_DN2884_c0_g2_i1	At4g33070	1.4e-276	At4g33070
TRINITY_DN492_c0_g1_i1	At4g38510	4.6e-272	At4g38510
TRINITY_DN9697_c0_g1_i9	At3g06440	3.2e-156	At3g06440
TRINITY_DN10040_c0_g1_i3	At4g08940	3.7e-96	At4g08940
TRINITY_DN17013_c0_g1_i2	At4g01660	5.7e-206	At4g01660
TRINITY_DN18257_c0_g2_i3	At1g09900	1.2e-06	At1g09900
TRINITY_DN25814_c0_g1_i2	At4g16650_1	8.3e-181	At4g16650_1
TRINITY_DN13866_c0_g1_i2	At5g04870	2.2e-197	At5g04870
TRINITY_DN17022_c0_g2_i4	At4g23830	3.1e-18	At4g23830
TRINITY_DN1765_c0_g1_i11	At1g15480	7.8e-147	At1g15480
TRINITY_DN1846_c0_g1_i3	At1g19450	4.1e-188	At1g19450
TRINITY_DN2370_c0_g1_i1	At3g26070	4.1e-63	At3g26070
TRINITY_DN3036_c0_g1_i1	At2g20120	6.5e-101	At2g20120
TRINITY_DN4094_c0_g1_i8	At5g23430	2.7e-06	At5g23430
TRINITY_DN4094_c0_g1_i8	At5g23430	3.9e-05	At5g23430
TRINITY_DN47407_c0_g1_i13	At3g56440	3.7e-96	At3g56440
TRINITY_DN47407_c0_g1_i13	At3g56440	4.7e-35	At3g56440
TRINITY_DN6746_c0_g1_i5	At4g18380	1.1e-105	At4g18380
TRINITY_DN8530_c0_g1_i13	At3g10820	6.2e-11	At3g10820
TRINITY_DN10319_c0_g2_i1	At3g12670	1.9e-281	At3g12670
TRINITY_DN11152_c0_g2_i8	At5g41760	1.5e-20	At5g41760
TRINITY_DN11152_c0_g2_i8	At5g41760	4.2e-15	At5g41760
TRINITY_DN1365_c0_g1_i3	At3g49590	5.9e-86	At3g49590
TRINITY_DN5162_c0_g1_i1	At4g15820	2.4e-26	At4g15820
TRINITY_DN8972_c0_g1_i2	At5g50320	1.9e-273	At5g50320
TRINITY_DN8972_c0_g1_i2	At5g50320	3.0e-21	At5g50320
TRINITY_DN14704_c2_g1_i1	At2g16390	4.2e-209	At2g16390
TRINITY_DN1664_c0_g1_i5	At1g19790	4.3e-28	At1g19790
TRINITY_DN3273_c0_g1_i3	At3g10050	4.1e-228	At3g10050
TRINITY_DN5418_c0_g1_i5	At1g68550	6.4e-16	At1g68550
TRINITY_DN6599_c0_g1_i3	At3g48090	5.1e-114	At3g48090
TRINITY_DN7846_c0_g1_i2	At1g71180	7.2e-84	At1g71180
TRINITY_DN13116_c0_g1_i4	At1g73850	3.2e-84	At1g73850
TRINITY_DN20369_c0_g1_i3	At1g26580	3.5e-38	At1g26580
TRINITY_DN3870_c0_g2_i3	At5g52790	5.6e-121	At5g52790
TRINITY_DN9456_c0_g2_i1	At3g62980	5.4e-180	At3g62980
TRINITY_DN991_c1_g1_i2	At3g25800	1.1e-89	At3g25800
TRINITY_DN12802_c0_g1_i1	At4g34200	8.4e-250	At4g34200
TRINITY_DN14607_c0_g2_i1	At2g13930	1.4e-31	At2g13930
TRINITY_DN15401_c0_g1_i2	At1g68690	3.5e-139	At1g68690
TRINITY_DN3943_c0_g1_i8	At3g02870	2.2e-08	At3g02870
TRINITY_DN3943_c0_g1_i8	At3g02870	2.2e-08	At3g02870
TRINITY_DN9274_c0_g1_i1	At1g43850	2.0e-25	At1g43850
TRINITY_DN2141_c0_g1_i11	At2g28840	2.6e-57	At2g28840
TRINITY_DN2141_c0_g1_i11	At2g28840	4.1e-55	At2g28840
TRINITY_DN4600_c0_g3_i7	At3g28760	6.9e-127	At3g28760
TRINITY_DN15609_c0_g1_i4	At2g38000	7.0e-71	At2g38000
TRINITY_DN15609_c0_g1_i4	At2g38000	1.6e-51	At2g38000
TRINITY_DN21745_c0_g1_i3	At3g06510	1.6e-144	At3g06510
TRINITY_DN21745_c0_g1_i3	At3g06510	7.7e-70	At3g06510
TRINITY_DN28484_c0_g1_i8	At3g59630	6.4e-149	At3g59630
TRINITY_DN2921_c0_g1_i1	At5g04410	2.8e-59	At5g04410
TRINITY_DN878_c0_g1_i1	At4g11860	3.2e-100	At4g11860
TRINITY_DN13436_c0_g1_i4	At5g63860	2.2e-104	At5g63860
TRINITY_DN1509_c1_g1_i2	At3g51850	1.6e-176	At3g51850
TRINITY_DN2691_c0_g1_i3	At4g10840	1.6e-176	At4g10840
TRINITY_DN2753_c0_g1_i2	At1g32120_2	1.3e-93	At1g32120_2
TRINITY_DN6435_c0_g2_i1	At1g20080	1.1e-212	At1g20080
TRINITY_DN1641_c0_g2_i1	At5g41330	4.0e-119	At5g41330
TRINITY_DN20013_c0_g1_i4	At1g67900	1.5e-161	At1g67900
TRINITY_DN3012_c0_g1_i1	At5g48150	8.3e-165	At5g48150
TRINITY_DN623_c0_g1_i11	At1g34190	4.5e-78	At1g34190
TRINITY_DN6865_c0_g1_i10	At1g45688	4.7e-51	At1g45688
TRINITY_DN6865_c0_g1_i10	At1g45688	2.3e-05	At1g45688
TRINITY_DN1759_c0_g1_i1	At4g10730	2.4e-111	At4g10730
TRINITY_DN18350_c0_g2_i4	At5g01960	3.5e-54	At5g01960
TRINITY_DN18350_c0_g2_i4	At5g01960	3.4e-33	At5g01960
TRINITY_DN6312_c0_g1_i5	At1g12580	2.4e-148	At1g12580
TRINITY_DN8863_c0_g4_i1	At4g38430	5.2e-183	At4g38430
TRINITY_DN11774_c0_g2_i3	At5g44500	3.5e-62	At5g44500
TRINITY_DN1446_c0_g1_i1	At3g54850	3.6e-99	At3g54850
TRINITY_DN147_c0_g1_i7	At5g26990	1.6e-35	At5g26990
TRINITY_DN1492_c0_g1_i8	At3g01650	2.7e-139	At3g01650
TRINITY_DN2443_c0_g1_i6	At1g17420	2.3e-37	At1g17420
TRINITY_DN2443_c0_g1_i6	At1g17420	1.2e-09	At1g17420
TRINITY_DN3339_c0_g1_i5	At4g16560_1	6.1e-99	At4g16560_1
TRINITY_DN3536_c0_g5_i1	At5g18410	4.1e-297	At5g18410
TRINITY_DN4786_c0_g1_i1	At5g01960	1.5e-86	At5g01960
TRINITY_DN5399_c0_g1_i1	At3g51090	2.0e-57	At3g51090
TRINITY_DN5399_c0_g1_i1	At3g51090	4.5e-54	At3g51090
TRINITY_DN6994_c0_g1_i2	At2g05940	7.9e-107	At2g05940
TRINITY_DN23088_c0_g1_i5	At4g18810	8.7e-231	At4g18810
TRINITY_DN3732_c0_g1_i1	At4g38640	1.2e-136	At4g38640
TRINITY_DN4309_c0_g1_i2	At5g39890	5.4e-47	At5g39890
TRINITY_DN608_c0_g1_i4	At2g30880	2.6e-78	At2g30880
TRINITY_DN608_c0_g1_i4	At2g30880	2.4e-31	At2g30880
TRINITY_DN9025_c0_g1_i1	At3g23160	5.2e-135	At3g23160
TRINITY_DN12867_c0_g2_i2	At5g05130	6.3e-197	At5g05130
TRINITY_DN14333_c0_g1_i2	At1g79950	6.8e-135	At1g79950
TRINITY_DN17313_c0_g1_i1	At5g24690	1.1e-132	At5g24690
TRINITY_DN19235_c0_g1_i5	At4g09650	2.0e-57	At4g09650
TRINITY_DN2626_c0_g1_i2	At3g50700	3.8e-77	At3g50700
TRINITY_DN28963_c0_g1_i1	At3g62900	1.6e-54	At3g62900
TRINITY_DN33297_c0_g2_i8	At1g49980	3.5e-163	At1g49980
TRINITY_DN46510_c0_g1_i3	At3g18390	1.1e-127	At3g18390
TRINITY_DN10312_c0_g1_i12	At5g44280	6.8e-42	At5g44280
TRINITY_DN1398_c0_g1_i1	At3g12360	9.7e-97	At3g12360
TRINITY_DN1805_c2_g1_i1	At4g00740	2.5e-217	At4g00740
TRINITY_DN23674_c0_g1_i1	At4g11570	7.5e-57	At4g11570
TRINITY_DN6710_c0_g1_i1	At1g14570	4.0e-18	At1g14570
TRINITY_DN6710_c0_g1_i1	At1g14570	1.2e-09	At1g14570
TRINITY_DN786_c0_g1_i8	At5g02530	8.9e-42	At5g02530
TRINITY_DN13584_c0_g1_i5	At5g12260	6.3e-173	At5g12260
TRINITY_DN23200_c1_g1_i2	At2g42780	1.5e-25	At2g42780
TRINITY_DN4045_c0_g5_i4	At2g32990	9.1e-180	At2g32990
TRINITY_DN4045_c0_g5_i4	At2g32990	3.8e-16	At2g32990
TRINITY_DN10772_c0_g1_i9	At5g03470	2.8e-197	At5g03470
TRINITY_DN1499_c0_g1_i3	At3g08610	2.3e-21	At3g08610
TRINITY_DN18344_c0_g1_i2	At3g29180	3.0e-146	At3g29180
TRINITY_DN2773_c0_g1_i5	At1g18660	2.1e-83	At1g18660
TRINITY_DN11549_c0_g1_i2	At5g08430_1	7.3e-44	At5g08430_1
TRINITY_DN541_c0_g1_i1	At4g15490	3.8e-101	At4g15490
TRINITY_DN5849_c0_g1_i10	At1g14100	3.0e-82	At1g14100
TRINITY_DN15373_c0_g1_i4	At5g48680	5.6e-12	At5g48680
TRINITY_DN16381_c0_g1_i1	At4g18750	4.4e-182	At4g18750
TRINITY_DN21653_c0_g1_i4	At1g11050	4.2e-177	At1g11050
TRINITY_DN3579_c0_g2_i7	At1g11940	3.8e-101	At1g11940
TRINITY_DN3579_c0_g2_i7	At1g11940	3.4e-25	At1g11940
TRINITY_DN4371_c0_g1_i3	At4g17600	2.8e-72	At4g17600
TRINITY_DN4475_c0_g1_i6	At5g52590	1.6e-155	At5g52590
