herb_id	gene	COG_id	COG_evalue	COG_description
110	TRINITY_DN1878_c0_g2_i1	gi|256419512|ref|YP_003120165.1|	2.10E-186	gi|256419512|ref|YP_003120165.1| ATP-dependent metalloprotease FtsH [Chitinophaga pinensis DSM 2588]
110	TRINITY_DN11306_c0_g1_i3	gi|262195388|ref|YP_003266597.1|	6.90E-12	gi|262195388|ref|YP_003266597.1| serine/threonine protein kinase [Haliangium ochraceum DSM 14365]
110	TRINITY_DN3499_c0_g3_i2	gi|91775565|ref|YP_545321.1|	8.60E-39	gi|91775565|ref|YP_545321.1| ATP-dependent helicase HrpA [Methylobacillus flagellatus KT]
110	TRINITY_DN3881_c0_g1_i1	gi|479127468|ref|YP_005067428.1|	8.10E-13	gi|479127468|ref|YP_005067428.1| putative voltage-gated chloride channel [Arthrospira platensis NIES-39]
110	TRINITY_DN748_c0_g1_i7	gi|479128668|ref|YP_005068628.1|	2.70E-165	gi|479128668|ref|YP_005068628.1| ABC transporter ATP-binding protein [Arthrospira platensis NIES-39]
110	TRINITY_DN7670_c0_g1_i4	gi|189502744|ref|YP_001958461.1|	6.00E-24	gi|189502744|ref|YP_001958461.1| hypothetical protein Aasi_1443 [Candidatus Amoebophilus asiaticus 5a2]
110	TRINITY_DN12644_c0_g2_i2	gi|427723458|ref|YP_007070735.1|	6.60E-15	gi|427723458|ref|YP_007070735.1| lipase class 3 [Leptolyngbya sp. PCC 7376]
110	TRINITY_DN19990_c0_g1_i6	gi|22298565|ref|NP_681812.1|	9.00E-12	gi|22298565|ref|NP_681812.1| two-component hybrid sensor & regulator [Thermosynechococcus elongatus BP-1]
110	TRINITY_DN8150_c0_g1_i1	gi|302037348|ref|YP_003797670.1|	1.30E-15	gi|302037348|ref|YP_003797670.1| putative serine/threonine protein kinase [Candidatus Nitrospira defluvii]
110	TRINITY_DN9205_c0_g1_i3	gi|83312686|ref|YP_422950.1|	8.30E-34	gi|83312686|ref|YP_422950.1| 3-hydroxyisobutyrate dehydrogenase and related beta-hydroxyacid dehydrogenase [Magnetospirillum magneticum AMB-1]
110	TRINITY_DN19212_c0_g1_i2	gi|253998438|ref|YP_003050501.1|	4.80E-74	gi|253998438|ref|YP_003050501.1| helicase domain-containing protein [Methylovorus glucosetrophus SIP3-4]
110	TRINITY_DN8564_c0_g1_i3	gi|428309658|ref|YP_007120635.1|	3.50E-08	gi|428309658|ref|YP_007120635.1| WD40 repeat-containing protein [Microcoleus sp. PCC 7113]
110	TRINITY_DN9111_c0_g2_i3	gi|20092625|ref|NP_618700.1|	3.20E-09	gi|20092625|ref|NP_618700.1| Mcm protein [Methanosarcina acetivorans C2A]
110	TRINITY_DN8152_c0_g2_i1	gi|510881873|ref|YP_008054541.1|	1.10E-30	"gi|510881873|ref|YP_008054541.1| RNA methylase, NOL1/NOP2/sun family protein [Salinarchaeum sp. Harcht-Bsk1]"
110	TRINITY_DN5896_c0_g1_i10	gi|427713363|ref|YP_007061987.1|	6.60E-07	gi|427713363|ref|YP_007061987.1| multidrug ABC transporter ATPase [Synechococcus sp. PCC 6312]
110	TRINITY_DN9875_c0_g1_i2	gi|397691265|ref|YP_006528519.1|	9.20E-17	gi|397691265|ref|YP_006528519.1| serine/threonine protein kinase with PASTA sensor(s) [Melioribacter roseus P3M-2]
110	TRINITY_DN3951_c0_g1_i6	gi|284030326|ref|YP_003380257.1|	2.80E-37	gi|284030326|ref|YP_003380257.1| protease-associated PA domain-containing protein [Kribbella flavida DSM 17836]
110	TRINITY_DN4025_c0_g1_i6	gi|53803178|ref|YP_115112.1|	3.60E-21	gi|53803178|ref|YP_115112.1| cytochrome P450 51 [Methylococcus capsulatus str. Bath]
110	TRINITY_DN4026_c0_g1_i3	gi|55980078|ref|YP_143375.1|	1.10E-97	gi|55980078|ref|YP_143375.1| ATP-dependent RNA helicase [Thermus thermophilus HB8]
110	TRINITY_DN16339_c0_g1_i1	gi|288942517|ref|YP_003444757.1|	3.30E-14	gi|288942517|ref|YP_003444757.1| alpha-L-glutamate ligase [Allochromatium vinosum DSM 180]
110	TRINITY_DN1511_c0_g1_i7	gi|383765883|ref|YP_005444864.1|	1.90E-06	gi|383765883|ref|YP_005444864.1| putative drug resistance transporter [Phycisphaera mikurensis NBRC 102666]
110	TRINITY_DN1233_c0_g1_i14	gi|320161659|ref|YP_004174884.1|	2.40E-17	gi|320161659|ref|YP_004174884.1| putative protein kinase [Anaerolinea thermophila UNI-1]
110	TRINITY_DN11542_c0_g1_i3	gi|428780491|ref|YP_007172277.1|	1.80E-28	gi|428780491|ref|YP_007172277.1| phospho-N-acetylmuramoyl-pentapeptide-transferase [Dactylococcopsis salina PCC 8305]
110	TRINITY_DN10987_c1_g1_i4	gi|317133044|ref|YP_004092358.1|	3.00E-23	gi|317133044|ref|YP_004092358.1| serine/threonine protein kinase with PASTA sensor(s) [Ethanoligenens harbinense YUAN-3]
110	TRINITY_DN1732_c0_g1_i1	gi|479128152|ref|YP_005068112.1|	2.30E-23	gi|479128152|ref|YP_005068112.1| major facilitator superfamily transporter [Arthrospira platensis NIES-39]
110	TRINITY_DN5175_c0_g1_i8	gi|332796660|ref|YP_004458160.1|	1.10E-91	gi|332796660|ref|YP_004458160.1| tryptophanyl-tRNA synthetase [Acidianus hospitalis W1]
110	TRINITY_DN1763_c0_g1_i1	gi|325110152|ref|YP_004271220.1|	4.70E-37	gi|325110152|ref|YP_004271220.1| oligopeptide transporter [Planctomyces brasiliensis DSM 5305]
110	TRINITY_DN5416_c0_g1_i4	gi|428310439|ref|YP_007121416.1|	8.30E-127	gi|428310439|ref|YP_007121416.1| glycogen debranching protein [Microcoleus sp. PCC 7113]
110	TRINITY_DN5416_c0_g1_i4	gi|428310439|ref|YP_007121416.1|	1.10E-22	gi|428310439|ref|YP_007121416.1| glycogen debranching protein [Microcoleus sp. PCC 7113]
110	TRINITY_DN50799_c0_g2_i1	gi|390945996|ref|YP_006409756.1|	2.00E-24	gi|390945996|ref|YP_006409756.1| Retron-type reverse transcriptase [Alistipes finegoldii DSM 17242]
110	TRINITY_DN6495_c0_g1_i2	gi|328952706|ref|YP_004370040.1|	4.70E-13	"gi|328952706|ref|YP_004370040.1| two component, sigma54 specific, transcriptional regulator, Fis family [Desulfobacca acetoxidans DSM 11109]"
110	TRINITY_DN7501_c0_g1_i3	gi|428319265|ref|YP_007117147.1|	9.10E-33	gi|428319265|ref|YP_007117147.1| ATP-dependent Clp protease proteolytic subunit ClpP [Oscillatoria nigro-viridis PCC 7112]
110	TRINITY_DN1147_c0_g1_i1	gi|116626554|ref|YP_828710.1|	1.40E-20	gi|116626554|ref|YP_828710.1| serine/threonine protein kinase [Candidatus Solibacter usitatus Ellin6076]
110	TRINITY_DN3169_c0_g3_i1	gi|108763419|ref|YP_629684.1|	8.80E-20	gi|108763419|ref|YP_629684.1| glutathione S-transferase [Myxococcus xanthus DK 1622]
110	TRINITY_DN18793_c0_g1_i2	gi|62391015|ref|YP_226417.1|	3.90E-07	gi|62391015|ref|YP_226417.1| serine/threonine protein kinase [Corynebacterium glutamicum ATCC 13032]
110	TRINITY_DN5732_c0_g2_i5	gi|390959590|ref|YP_006423347.1|	1.70E-10	gi|390959590|ref|YP_006423347.1| N-acetyl-beta-hexosaminidase [Terriglobus roseus DSM 18391]
110	TRINITY_DN11183_c0_g1_i2	gi|189502232|ref|YP_001957949.1|	6.10E-13	gi|189502232|ref|YP_001957949.1| hypothetical protein Aasi_0849 [Candidatus Amoebophilus asiaticus 5a2]
110	TRINITY_DN2352_c0_g1_i1	gi|283780669|ref|YP_003371424.1|	3.70E-103	gi|283780669|ref|YP_003371424.1| transcriptional regulator [Pirellula staleyi DSM 6068]
110	TRINITY_DN19408_c0_g1_i2	gi|375146756|ref|YP_005009197.1|	3.80E-87	"gi|375146756|ref|YP_005009197.1| Alpha-N-acetylglucosaminidase, Alpha-L-fucosidase [Niastella koreensis GR20-10]"
110	TRINITY_DN2797_c1_g1_i7	gi|428780585|ref|YP_007172371.1|	1.20E-141	gi|428780585|ref|YP_007172371.1| AMP-forming long-chain acyl-CoA synthetase [Dactylococcopsis salina PCC 8305]
110	TRINITY_DN3102_c0_g1_i5	gi|383754583|ref|YP_005433486.1|	4.10E-17	gi|383754583|ref|YP_005433486.1| putative serine/threonine protein kinase with PASTA sensor [Selenomonas ruminantium subsp. lactilytica TAM6421]
110	TRINITY_DN3271_c0_g1_i1	gi|410682339|ref|YP_006934741.1|	3.30E-06	gi|410682339|ref|YP_006934741.1| ss-DNA binding protein 12RNP2 precursor [Helicobacter pylori 26695]
110	TRINITY_DN2537_c0_g1_i2	gi|29349248|ref|NP_812751.1|	1.50E-06	gi|29349248|ref|NP_812751.1| RNA-binding protein rbpA [Bacteroides thetaiotaomicron VPI-5482]
110	TRINITY_DN7400_c0_g1_i4	gi|158338699|ref|YP_001519876.1|	7.80E-77	gi|158338699|ref|YP_001519876.1| hypothetical protein AM1_5607 [Acaryochloris marina MBIC11017]
110	TRINITY_DN7400_c0_g1_i4	gi|158338699|ref|YP_001519876.1|	2.80E-66	gi|158338699|ref|YP_001519876.1| hypothetical protein AM1_5607 [Acaryochloris marina MBIC11017]
110	TRINITY_DN5694_c0_g1_i1	gi|217970211|ref|YP_002355445.1|	6.70E-20	gi|217970211|ref|YP_002355445.1| serine/threonine protein kinase [Thauera sp. MZ1T]
110	TRINITY_DN1361_c0_g1_i4	gi|114327447|ref|YP_744604.1|	6.80E-230	gi|114327447|ref|YP_744604.1| 5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase [Granulibacter bethesdensis CGDNIH1]
110	TRINITY_DN15891_c0_g1_i1	gi|78045038|ref|YP_360549.1|	9.40E-06	gi|78045038|ref|YP_360549.1| alpha/beta hydrolase [Carboxydothermus hydrogenoformans Z-2901]
110	TRINITY_DN1879_c0_g1_i3	gi|434390988|ref|YP_007125935.1|	8.70E-177	gi|434390988|ref|YP_007125935.1| Copper amine oxidase domain-containing protein [Gloeocapsa sp. PCC 7428]
110	TRINITY_DN16346_c0_g2_i3	gi|55980107|ref|YP_143404.1|	2.60E-19	gi|55980107|ref|YP_143404.1| serine/threonine protein kinase [Thermus thermophilus HB8]
110	TRINITY_DN11808_c0_g1_i2	gi|15806543|ref|NP_295256.1|	2.60E-16	gi|15806543|ref|NP_295256.1| hypothetical protein DR_1533 [Deinococcus radiodurans R1]
110	TRINITY_DN4093_c0_g1_i2	gi|338175848|ref|YP_004652658.1|	4.40E-88	gi|338175848|ref|YP_004652658.1| hypothetical protein PUV_18540 [Parachlamydia acanthamoebae UV-7]
110	TRINITY_DN4093_c0_g1_i2	gi|338175848|ref|YP_004652658.1|	1.30E-15	gi|338175848|ref|YP_004652658.1| hypothetical protein PUV_18540 [Parachlamydia acanthamoebae UV-7]
110	TRINITY_DN11808_c0_g2_i1	gi|15806543|ref|NP_295256.1|	3.20E-14	gi|15806543|ref|NP_295256.1| hypothetical protein DR_1533 [Deinococcus radiodurans R1]
110	TRINITY_DN3002_c0_g1_i2	gi|336180003|ref|YP_004585378.1|	8.60E-76	gi|336180003|ref|YP_004585378.1| 6-phosphofructokinase [Frankia symbiont of Datisca glomerata]
110	TRINITY_DN4045_c0_g2_i5	gi|219850280|ref|YP_002464713.1|	6.00E-77	gi|219850280|ref|YP_002464713.1| glycoside hydrolase family protein [Chloroflexus aggregans DSM 9485]
110	TRINITY_DN4045_c0_g2_i5	gi|219850280|ref|YP_002464713.1|	1.90E-06	gi|219850280|ref|YP_002464713.1| glycoside hydrolase family protein [Chloroflexus aggregans DSM 9485]
110	TRINITY_DN6211_c0_g2_i1	gi|434393269|ref|YP_007128216.1|	6.40E-47	gi|434393269|ref|YP_007128216.1| Beta-barrel assembly machine subunit BamA [Gloeocapsa sp. PCC 7428]
110	TRINITY_DN23717_c0_g1_i3	gi|443244070|ref|YP_007377295.1|	1.70E-71	gi|443244070|ref|YP_007377295.1| aldehyde reductase [Nonlabens dokdonensis DSW-6]
110	TRINITY_DN8185_c0_g1_i5	gi|256830203|ref|YP_003158931.1|	2.90E-63	gi|256830203|ref|YP_003158931.1| cyclopropane-fatty-acyl-phospholipid synthase [Desulfomicrobium baculatum DSM 4028]
110	TRINITY_DN8185_c0_g1_i5	gi|256830203|ref|YP_003158931.1|	2.20E-15	gi|256830203|ref|YP_003158931.1| cyclopropane-fatty-acyl-phospholipid synthase [Desulfomicrobium baculatum DSM 4028]
110	TRINITY_DN4471_c0_g1_i1	gi|434398654|ref|YP_007132658.1|	2.10E-186	gi|434398654|ref|YP_007132658.1| carotene isomerase [Stanieria cyanosphaera PCC 7437]
110	TRINITY_DN3923_c0_g1_i5	gi|427720610|ref|YP_007068604.1|	1.10E-54	gi|427720610|ref|YP_007068604.1| Sterol 3-beta-glucosyltransferase [Calothrix sp. PCC 7507]
110	TRINITY_DN36296_c0_g1_i1	gi|325959049|ref|YP_004290515.1|	1.10E-33	gi|325959049|ref|YP_004290515.1| sugar transporter [Methanobacterium sp. AL-21]
110	TRINITY_DN5256_c0_g1_i6	gi|194337444|ref|YP_002019238.1|	6.50E-100	gi|194337444|ref|YP_002019238.1| naphthoate synthase [Pelodictyon phaeoclathratiforme BU-1]
110	TRINITY_DN601_c0_g1_i6	gi|556569374|ref|YP_008737799.1|	2.00E-24	gi|556569374|ref|YP_008737799.1| serine/threonine protein kinase [Actinoplanes friuliensis DSM 7358]
110	TRINITY_DN10600_c0_g1_i3	gi|319790163|ref|YP_004151796.1|	3.20E-30	gi|319790163|ref|YP_004151796.1| DNA-(apurinic or apyrimidinic site) lyase [Thermovibrio ammonificans HB-1]
110	TRINITY_DN3468_c0_g2_i1	gi|530780440|ref|YP_008432247.1|	1.50E-136	gi|530780440|ref|YP_008432247.1| elongation factor EF-2 [Thermofilum sp. 1910b]
110	TRINITY_DN671_c0_g1_i2	gi|302339380|ref|YP_003804586.1|	2.10E-199	gi|302339380|ref|YP_003804586.1| methionyl-tRNA synthetase [Spirochaeta smaragdinae DSM 11293]
110	TRINITY_DN13591_c0_g1_i2	gi|385809238|ref|YP_005845634.1|	2.10E-42	gi|385809238|ref|YP_005845634.1| peptidyl-prolyl cis-trans isomerase A [Ignavibacterium album JCM 16511]
110	TRINITY_DN14838_c0_g1_i1	gi|56695946|ref|YP_166300.1|	7.10E-30	"gi|56695946|ref|YP_166300.1| DNA methylase, C-5 cytosine-specific family [Ruegeria pomeroyi DSS-3]"
110	TRINITY_DN5354_c0_g1_i9	gi|302389041|ref|YP_003824862.1|	2.50E-14	gi|302389041|ref|YP_003824862.1| hypothetical protein Toce_0462 [Thermosediminibacter oceani DSM 16646]
110	TRINITY_DN15574_c0_g1_i2	gi|375146756|ref|YP_005009197.1|	5.70E-88	"gi|375146756|ref|YP_005009197.1| Alpha-N-acetylglucosaminidase, Alpha-L-fucosidase [Niastella koreensis GR20-10]"
110	TRINITY_DN1734_c0_g1_i6	gi|428203314|ref|YP_007081903.1|	8.80E-121	gi|428203314|ref|YP_007081903.1| acyl-CoA synthetase/AMP-acid ligase [Pleurocapsa sp. PCC 7327]
110	TRINITY_DN1734_c0_g1_i6	gi|428203314|ref|YP_007081903.1|	6.70E-36	gi|428203314|ref|YP_007081903.1| acyl-CoA synthetase/AMP-acid ligase [Pleurocapsa sp. PCC 7327]
110	TRINITY_DN327_c1_g1_i1	gi|404497352|ref|YP_006721458.1|	6.50E-124	gi|404497352|ref|YP_006721458.1| heat shock protein 90 [Geobacter metallireducens GS-15]
110	TRINITY_DN4467_c0_g2_i1	gi|336117058|ref|YP_004571825.1|	7.10E-22	gi|336117058|ref|YP_004571825.1| serine/threonine protein kinase [Microlunatus phosphovorus NM-1]
110	TRINITY_DN3755_c0_g1_i8	gi|383754583|ref|YP_005433486.1|	8.40E-15	gi|383754583|ref|YP_005433486.1| putative serine/threonine protein kinase with PASTA sensor [Selenomonas ruminantium subsp. lactilytica TAM6421]
110	TRINITY_DN48542_c0_g1_i2	gi|72162474|ref|YP_290131.1|	4.20E-06	gi|72162474|ref|YP_290131.1| tyrosine protein kinase:Serine/threonine protein kinase [Thermobifida fusca YX]
110	TRINITY_DN4682_c0_g1_i1	gi|17228546|ref|NP_485094.1|	3.20E-14	gi|17228546|ref|NP_485094.1| glycerophosphoryl diester phosphodiesterase [Nostoc sp. PCC 7120]
110	TRINITY_DN3373_c0_g1_i5	gi|150008082|ref|YP_001302825.1|	9.60E-35	gi|150008082|ref|YP_001302825.1| multidrug ABC transporter ATPase [Parabacteroides distasonis ATCC 8503]
110	TRINITY_DN251_c0_g2_i5	gi|357389819|ref|YP_004904659.1|	1.60E-21	gi|357389819|ref|YP_004904659.1| putative serine/threonine protein kinase [Kitasatospora setae KM-6054]
110	TRINITY_DN4087_c0_g1_i1	gi|291279849|ref|YP_003496684.1|	4.30E-67	gi|291279849|ref|YP_003496684.1| long-chain fatty-acid-CoA ligase [Deferribacter desulfuricans SSM1]
110	TRINITY_DN2707_c0_g1_i3	gi|297621203|ref|YP_003709340.1|	1.20E-08	gi|297621203|ref|YP_003709340.1| serine/threonine PP2C protein phosphatase [Waddlia chondrophila WSU 86-1044]
110	TRINITY_DN5473_c1_g1_i1	gi|428320437|ref|YP_007118319.1|	1.80E-113	gi|428320437|ref|YP_007118319.1| assimilatory nitrite reductase (ferredoxin) precursor [Oscillatoria nigro-viridis PCC 7112]
110	TRINITY_DN5473_c1_g1_i1	gi|428320437|ref|YP_007118319.1|	1.80E-33	gi|428320437|ref|YP_007118319.1| assimilatory nitrite reductase (ferredoxin) precursor [Oscillatoria nigro-viridis PCC 7112]
110	TRINITY_DN5838_c0_g1_i5	gi|182415033|ref|YP_001820099.1|	1.20E-58	gi|182415033|ref|YP_001820099.1| Beta-glucosidase [Opitutus terrae PB90-1]
110	TRINITY_DN5838_c0_g1_i5	gi|182415033|ref|YP_001820099.1|	1.40E-33	gi|182415033|ref|YP_001820099.1| Beta-glucosidase [Opitutus terrae PB90-1]
110	TRINITY_DN11304_c1_g2_i1	gi|292493898|ref|YP_003529337.1|	3.20E-240	gi|292493898|ref|YP_003529337.1| sucrose synthase [Nitrosococcus halophilus Nc 4]
110	TRINITY_DN11304_c1_g2_i1	gi|292493898|ref|YP_003529337.1|	2.30E-04	gi|292493898|ref|YP_003529337.1| sucrose synthase [Nitrosococcus halophilus Nc 4]
110	TRINITY_DN3807_c0_g1_i2	gi|283781652|ref|YP_003372407.1|	4.60E-21	gi|283781652|ref|YP_003372407.1| serine/threonine protein kinase [Pirellula staleyi DSM 6068]
110	TRINITY_DN5125_c0_g1_i1	gi|296273514|ref|YP_003656145.1|	2.50E-11	gi|296273514|ref|YP_003656145.1| RNP-1 like RNA-binding protein [Arcobacter nitrofigilis DSM 7299]
110	TRINITY_DN7084_c0_g1_i7	gi|147677208|ref|YP_001211423.1|	9.70E-88	gi|147677208|ref|YP_001211423.1| GTP-binding protein LepA [Pelotomaculum thermopropionicum SI]
110	TRINITY_DN7084_c0_g1_i7	gi|147677208|ref|YP_001211423.1|	4.80E-79	gi|147677208|ref|YP_001211423.1| GTP-binding protein LepA [Pelotomaculum thermopropionicum SI]
110	TRINITY_DN19307_c0_g1_i4	gi|379012570|ref|YP_005270382.1|	2.00E-157	gi|379012570|ref|YP_005270382.1| plasma-membrane proton-efflux P-type ATPase [Acetobacterium woodii DSM 1030]
110	TRINITY_DN2561_c0_g1_i3	gi|337281401|ref|YP_004620873.1|	1.80E-09	gi|337281401|ref|YP_004620873.1| serine/threonine-protein kinase [Ramlibacter tataouinensis TTB310]
110	TRINITY_DN2854_c0_g1_i3	gi|389873083|ref|YP_006380502.1|	8.80E-73	gi|389873083|ref|YP_006380502.1| ATP-dependent RNA helicase [Advenella kashmirensis WT001]
110	TRINITY_DN7066_c0_g1_i1	gi|302037827|ref|YP_003798149.1|	1.50E-24	gi|302037827|ref|YP_003798149.1| putative sugar transporter of the major facilitator superfamily [Candidatus Nitrospira defluvii]
110	TRINITY_DN7729_c0_g1_i2	gi|313680841|ref|YP_004058580.1|	1.80E-41	gi|313680841|ref|YP_004058580.1| mate efflux family protein [Oceanithermus profundus DSM 14977]
110	TRINITY_DN4411_c0_g1_i2	gi|310819638|ref|YP_003951996.1|	3.20E-67	gi|310819638|ref|YP_003951996.1| alpha-amylase [Stigmatella aurantiaca DW4/3-1]
110	TRINITY_DN4411_c0_g1_i2	gi|310819638|ref|YP_003951996.1|	1.70E-20	gi|310819638|ref|YP_003951996.1| alpha-amylase [Stigmatella aurantiaca DW4/3-1]
110	TRINITY_DN4829_c0_g1_i1	gi|268317027|ref|YP_003290746.1|	2.10E-18	gi|268317027|ref|YP_003290746.1| alcohol dehydrogenase zinc-binding domain-containing protein [Rhodothermus marinus DSM 4252]
110	TRINITY_DN16994_c0_g1_i4	gi|226225929|ref|YP_002760035.1|	1.40E-89	gi|226225929|ref|YP_002760035.1| putative potassium transport system protein Kup [Gemmatimonas aurantiaca T-27]
110	TRINITY_DN3213_c0_g1_i2	gi|440684238|ref|YP_007159033.1|	2.50E-67	gi|440684238|ref|YP_007159033.1| Delta-15 acyl-phospholipid desaturase [Anabaena cylindrica PCC 7122]
110	TRINITY_DN6669_c0_g1_i3	gi|334146483|ref|YP_004509410.1|	8.90E-25	gi|334146483|ref|YP_004509410.1| phosphotyrosine protein phosphatase [Porphyromonas gingivalis TDC60]
110	TRINITY_DN5537_c0_g1_i4	gi|428226963|ref|YP_007111060.1|	1.60E-34	gi|428226963|ref|YP_007111060.1| C-terminal processing peptidase-2 [Geitlerinema sp. PCC 7407]
110	TRINITY_DN5537_c0_g1_i4	gi|428226963|ref|YP_007111060.1|	2.80E-18	gi|428226963|ref|YP_007111060.1| C-terminal processing peptidase-2 [Geitlerinema sp. PCC 7407]
110	TRINITY_DN5537_c0_g1_i4	gi|428226963|ref|YP_007111060.1|	8.40E-07	gi|428226963|ref|YP_007111060.1| C-terminal processing peptidase-2 [Geitlerinema sp. PCC 7407]
110	TRINITY_DN5537_c0_g1_i4	gi|428226963|ref|YP_007111060.1|	3.20E-06	gi|428226963|ref|YP_007111060.1| C-terminal processing peptidase-2 [Geitlerinema sp. PCC 7407]
110	TRINITY_DN6105_c0_g1_i2	gi|189502232|ref|YP_001957949.1|	1.40E-14	gi|189502232|ref|YP_001957949.1| hypothetical protein Aasi_0849 [Candidatus Amoebophilus asiaticus 5a2]
110	TRINITY_DN6594_c0_g2_i1	gi|189502744|ref|YP_001958461.1|	5.80E-24	gi|189502744|ref|YP_001958461.1| hypothetical protein Aasi_1443 [Candidatus Amoebophilus asiaticus 5a2]
110	TRINITY_DN3353_c0_g2_i2	gi|430742816|ref|YP_007201945.1|	7.30E-19	gi|430742816|ref|YP_007201945.1| protein kinase family protein [Singulisphaera acidiphila DSM 18658]
110	TRINITY_DN780_c0_g1_i7	gi|46445877|ref|YP_007242.1|	1.20E-10	gi|46445877|ref|YP_007242.1| hypothetical protein pc0243 [Candidatus Protochlamydia amoebophila UWE25]
110	TRINITY_DN3107_c0_g1_i2	gi|397691259|ref|YP_006528513.1|	5.30E-78	gi|397691259|ref|YP_006528513.1| glutamyl/glutaminyl-tRNA synthetase [Melioribacter roseus P3M-2]
110	TRINITY_DN17235_c0_g1_i2	gi|428224827|ref|YP_007108924.1|	1.70E-129	gi|428224827|ref|YP_007108924.1| ABC-1 domain-containing protein [Geitlerinema sp. PCC 7407]
110	TRINITY_DN2566_c0_g1_i2	gi|383452680|ref|YP_005366669.1|	3.20E-51	gi|383452680|ref|YP_005366669.1| peptidyl-prolyl cis-trans isomerase [Corallococcus coralloides DSM 2259]
110	TRINITY_DN1383_c0_g1_i1	gi|108759375|ref|YP_633320.1|	5.10E-89	gi|108759375|ref|YP_633320.1| ABC transporter permease [Myxococcus xanthus DK 1622]
110	TRINITY_DN1633_c0_g1_i2	gi|434394159|ref|YP_007129106.1|	8.10E-119	gi|434394159|ref|YP_007129106.1| neutral invertase [Gloeocapsa sp. PCC 7428]
110	TRINITY_DN1633_c0_g1_i2	gi|434394159|ref|YP_007129106.1|	3.20E-30	gi|434394159|ref|YP_007129106.1| neutral invertase [Gloeocapsa sp. PCC 7428]
110	TRINITY_DN257_c0_g2_i6	gi|297567524|ref|YP_003686496.1|	1.40E-30	gi|297567524|ref|YP_003686496.1| MIP family channel protein [Meiothermus silvanus DSM 9946]
110	TRINITY_DN3545_c0_g1_i1	gi|470176244|ref|YP_007562288.1|	6.40E-100	gi|470176244|ref|YP_007562288.1| peptidase S08 family protein [Ilumatobacter coccineus YM16-304]
110	TRINITY_DN3194_c0_g1_i29	gi|392382827|ref|YP_005032024.1|	1.10E-35	"gi|392382827|ref|YP_005032024.1| cytochrome c oxidase, subunit II [Azospirillum brasilense Sp245]"
110	TRINITY_DN3194_c0_g1_i29	gi|392382827|ref|YP_005032024.1|	2.10E-13	"gi|392382827|ref|YP_005032024.1| cytochrome c oxidase, subunit II [Azospirillum brasilense Sp245]"
110	TRINITY_DN4815_c0_g1_i1	gi|218884381|ref|YP_002428763.1|	3.50E-53	gi|218884381|ref|YP_002428763.1| AAA family ATPase [Desulfurococcus kamchatkensis 1221n]
110	TRINITY_DN5286_c0_g1_i8	gi|288817391|ref|YP_003431738.1|	1.60E-10	gi|288817391|ref|YP_003431738.1| putative metalloprotease [Hydrogenobacter thermophilus TK-6]
110	TRINITY_DN27928_c0_g1_i8	gi|126700197|ref|YP_001089094.1|	3.70E-15	gi|126700197|ref|YP_001089094.1| serine/threonine-protein kinase and phosphatase [Clostridium difficile 630]
110	TRINITY_DN27928_c0_g1_i8	gi|126700197|ref|YP_001089094.1|	2.20E-07	gi|126700197|ref|YP_001089094.1| serine/threonine-protein kinase and phosphatase [Clostridium difficile 630]
110	TRINITY_DN4472_c0_g2_i2	gi|134093720|ref|YP_001098795.1|	5.00E-84	gi|134093720|ref|YP_001098795.1| ATP-dependent RNA helicase [Herminiimonas arsenicoxydans]
110	TRINITY_DN61_c2_g1_i4	gi|470176244|ref|YP_007562288.1|	2.20E-108	gi|470176244|ref|YP_007562288.1| peptidase S08 family protein [Ilumatobacter coccineus YM16-304]
